"text,""favorited"",""favoriteCount"",""replyToSN"",""created"",""truncated"",""replyToSID"",""id"",""replyToUID"",""statusSource"",""screenName"",""retweetCount"",""isRetweet"",""retweeted"",""longitude"",""latitude"""
"RT @coworking_soria: El mundo rural mola, y es lo que tenemos que transmitir a Millenials y talentos jóvenes, para eso está #elhueco @ongci…,FALSE,0,,2017-11-10 10:37:06,FALSE,,""928934532967026688"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""CODINSE"",4,TRUE,FALSE,,"
"Sin parpadear ante el teatro medieval de #presura, humor y realidad para entender la necesidad de repoblación https://t.co/qVSmTbMvHX,FALSE,0,,2017-11-10 10:36:51,FALSE,,""928934469721055232"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",0,FALSE,FALSE,,"
"RT @coworking_soria: Solo conseguiremos cumplir nuestros objetivos si nosotros mismos nos los creemos, @ayto_soria #presura https://t.co/lW…,FALSE,0,,2017-11-10 10:36:16,FALSE,,""928934324946300929"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Ayto_Soria"",2,TRUE,FALSE,,"
"Qué grande es Armando García, de @virreypalafox Coworking es que trabajas para el rey... work king! #Presura año 1… https://t.co/k64ww8fewX,FALSE,0,,2017-11-10 10:35:41,TRUE,,""928934179563278342"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""antxon"",0,FALSE,FALSE,,"
"Inauguración de la feria #presura @coworking_soria #despoblacion https://t.co/82JfBLWW47,FALSE,1,,2017-11-10 10:32:36,FALSE,,""928933402740514816"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""sierralademanda"",0,FALSE,FALSE,,"
"RT @redrunacional: ¡Arranca #Presura la 1ª Feria para la repoblación de la España vacía!
Estaremos atentos a todo lo que acontece en esta i…,FALSE,0,,2017-11-10 10:32:12,FALSE,,""928933300613378048"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""CarolGAnsotegui"",3,TRUE,FALSE,,"
"Puedes verlo en directo desde Facebook de @coworking_soria https://t.co/fxQ325JVTD #Presura https://t.co/sqM12dUUUJ,FALSE,0,,2017-11-10 10:32:08,FALSE,,""928933284595294208"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",0,FALSE,FALSE,,"
"RT @coworking_soria: Estamos ante una tierra de oportunidades, #presura https://t.co/sSDUUH5mxO,FALSE,0,,2017-11-10 10:32:02,FALSE,,""928933258066321408"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""sspa_network"",1,TRUE,FALSE,,"
"Representación teatral en #Presura @coworking_soria https://t.co/E9T6gLreGa,FALSE,1,,2017-11-10 10:31:04,FALSE,,""928933015169970176"",,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Lite</a>"",""fundacionO2"",0,FALSE,FALSE,,"
"Estamos ante una tierra de oportunidades, #presura https://t.co/sSDUUH5mxO,FALSE,1,,2017-11-10 10:30:00,FALSE,,""928932748458446848"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",1,FALSE,FALSE,,"
"Viajamos al pasado para entender los orígenes de #presura https://t.co/InPuLNhwQF,FALSE,2,,2017-11-10 10:29:55,FALSE,,""928932727583322112"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",0,FALSE,FALSE,,"
"@coworking_soria #Presura  Charla  el director de la Cátedra sobre Despoblación de la @unizar https://t.co/nJT4dCG1yo,FALSE,0,""sorianoticias"",2017-11-10 10:28:59,FALSE,""928930630213218304"",""928932492689772545"",""436581338"",""<a href=""""http://twitter.com"""" r"
"#Presura vuelve al año 1000 https://t.co/EtDmySZkTQ,FALSE,1,,2017-11-10 10:28:14,FALSE,,""928932303270809601"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""antxon"",0,FALSE,FALSE,,"
"RT @coworking_soria: Todo preparado para dar comienzo a #Presura, la Primera Feria Nacional para la repoblación de la España vacía ¡Visítan…,FALSE,0,,2017-11-10 10:27:11,FALSE,,""928932039591645184"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""Hispasat"",10,TRUE,FALSE,,"
"RT @fundacionO2: #Presura #Soria El Hueco @coworking_soria https://t.co/khN7YZhuh7,FALSE,0,,2017-11-10 10:26:39,FALSE,,""928931903725555713"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""sierralademanda"",1,TRUE,FALSE,,"
"RT @coworking_soria: El mundo rural mola, y es lo que tenemos que transmitir a Millenials y talentos jóvenes, para eso está #elhueco @ongci…,FALSE,0,,2017-11-10 10:25:53,FALSE,,""928931713786548229"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""tcabcas"",4,TRUE,FALSE,,"
"#Presura #Soria El Hueco @coworking_soria https://t.co/khN7YZhuh7,FALSE,0,,2017-11-10 10:25:40,FALSE,,""928931655741509635"",,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Lite</a>"",""fundacionO2"",1,FALSE,FALSE,,"
"RT @coworking_soria: El mundo rural mola, y es lo que tenemos que transmitir a Millenials y talentos jóvenes, para eso está #elhueco @ongci…,FALSE,0,,2017-11-10 10:22:57,FALSE,,""928930974045523968"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""sspa_network"",4,TRUE,FALSE,,"
"RT @ajesoria: Presentes en #Presura 1 Feria para la despoblación de la España vacía. Enhorabuena al hueco.@coworking_soria https://t.co/mUc…,FALSE,0,,2017-11-10 10:22:47,FALSE,,""928930933201399809"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""sspa_network"",1,TRUE,FALSE,,"
"RT @coworking_soria: Solo conseguiremos cumplir nuestros objetivos si nosotros mismos nos los creemos, @ayto_soria #presura https://t.co/lW…,FALSE,0,,2017-11-10 10:22:43,FALSE,,""928930915950227457"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""sspa_network"",2,TRUE,FALSE,,"
"RT @coworking_soria: Si quieres ver la inauguración de #Presura en directo, éste es el enlace https://t.co/0GaOtufj1Q https://t.co/Nhi6bmPN…,FALSE,0,,2017-11-10 10:22:12,FALSE,,""928930786656518144"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""NaranjitoVic82"",1,TRUE,FALSE,,"
"Nos negamos a disolvernos, esto es #presura 2017 https://t.co/yCeJssKFAt,FALSE,1,,2017-11-10 10:22:12,FALSE,,""928930785993854976"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",0,FALSE,FALSE,,"
"@coworking_soria #Presura  ""Es necesario que las administraciones den un paso para evitar la despoblación""  https://t.co/LzMPmSUURk,FALSE,1,""sorianoticias"",2017-11-10 10:22:04,FALSE,""928930630213218304"",""928930752024203264"",""436581338"",""<a href=""""http://t"
"RT @coworking_soria: Las empresas sociales son vitales contra la despoblación, pero para ello necesitamos crear ecosistemas de apoyo @ongci…,FALSE,0,,2017-11-10 10:21:57,FALSE,,""928930721120620545"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""Renacuajoeva"",2,TRUE,FALSE,,"
"@coworking_soria #Presura Alain Cuenca: ""Lo importante es mejorar la calidad de vida de  los pueblos""  https://t.co/mCl01JAt72,FALSE,0,""sorianoticias"",2017-11-10 10:21:35,FALSE,""928928627781234690"",""928930630213218304"",""436581338"",""<a href=""""http://twitte"
"RT @coworking_soria: Soria ha perdido 40.000 habitantes en tan solo una década @ongcivesmundi #presura https://t.co/re43MKOGp9,FALSE,0,,2017-11-10 10:21:35,FALSE,,""928930630162960384"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""sspa_network"",1,TRUE,FALSE,,"
"Comienza #Presura I Feria Nacional para la repoblación de la España vacía. Conectaremos con iniciativas #almanatura… https://t.co/wmvWT31Klp,FALSE,0,,2017-11-10 10:20:51,TRUE,,""928930444996947968"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""desdelorural"",0,FALSE,FALSE,,"
"RT @redrunacional: ¡Arranca #Presura la 1ª Feria para la repoblación de la España vacía!
Estaremos atentos a todo lo que acontece en esta i…,FALSE,0,,2017-11-10 10:20:25,FALSE,,""928930336737779712"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",3,TRUE,FALSE,,"
"RT @coworking_soria: Las empresas sociales son vitales contra la despoblación, pero para ello necesitamos crear ecosistemas de apoyo @ongci…,FALSE,0,,2017-11-10 10:20:06,FALSE,,""928930256823693312"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""alfredvernis"",2,TRUE,FALSE,,"
"RT @coworking_soria: El mundo rural mola, y es lo que tenemos que transmitir a Millenials y talentos jóvenes, para eso está #elhueco @ongci…,FALSE,0,,2017-11-10 10:20:05,FALSE,,""928930252612669440"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""alfredvernis"",4,TRUE,FALSE,,"
"RT @Hispasat: @Hispasat en la feria #Presura para comunicar vía satélite todas las zonas incomunicadas https://t.co/syN1HiiomP,FALSE,0,,2017-11-10 10:19:48,FALSE,,""928930179124252672"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",1,TRUE,FALSE,,"
"Si quieres ver la inauguración de #Presura en directo, éste es el enlace https://t.co/0GaOtufj1Q https://t.co/Nhi6bmPNfa,FALSE,2,,2017-11-10 10:19:24,FALSE,,""928930079740170241"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",1,FALSE,FALSE,,"
"@Hispasat en la feria #Presura para comunicar vía satélite todas las zonas incomunicadas https://t.co/syN1HiiomP,FALSE,1,""Hispasat"",2017-11-10 10:19:12,FALSE,,""928930029437890562"",""1944236136"",""<a href=""""http://twitter.com/download/android"""" rel=""""nofollo"
"Presentes en #Presura 1 Feria para la despoblación de la España vacía. Enhorabuena al hueco.@coworking_soria https://t.co/mUci6KgRuj,FALSE,1,,2017-11-10 10:19:00,FALSE,,""928929979454377984"",,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Lite</a>"",""ajesoria"",1,FALSE,FALSE,,"
"RT @redrunacional: ¡Arranca #Presura la 1ª Feria para la repoblación de la España vacía!
Estaremos atentos a todo lo que acontece en esta i…,FALSE,0,,2017-11-10 10:18:44,FALSE,,""928929914497191936"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""Lourdes30551243"",3,TRUE,FALSE,,"
"Necesitamos políticas y presupuestos reales para poner en marcha proyectos de impacto colectivo, @ongcivesmundi #presura,FALSE,2,,2017-11-10 10:18:26,FALSE,,""928929838538416128"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",0,FALSE,FALSE,,"
"Soria ha perdido 40.000 habitantes en tan solo una década @ongcivesmundi #presura https://t.co/re43MKOGp9,FALSE,1,,2017-11-10 10:17:28,FALSE,,""928929593272266752"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",1,FALSE,FALSE,,"
"Antonio López Calvín en el discurso de apertura de #Presura en El Hueco @coworking_soria  ahora mismo https://t.co/NJ1sZ3WTIh,FALSE,0,,2017-11-10 10:17:18,FALSE,,""928929553954820097"",,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Lite</a>"",""fundacionO2"",0,FALSE,FALSE,,"
"Alucinando con la que han montado en @coworking_soria con #Presura Año I de la repoblación https://t.co/ETuH5JGicz,FALSE,3,,2017-11-10 10:16:43,FALSE,,""928929403869986816"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""antxon"",0,FALSE,FALSE,,"
"Las empresas sociales son vitales contra la despoblación, pero para ello necesitamos crear ecosistemas de apoyo @ongcivesmundi #presura,FALSE,2,,2017-11-10 10:16:26,FALSE,,""928929333875544064"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",2,FALSE,FALSE,,"
"El mundo rural mola, y es lo que tenemos que transmitir a Millenials y talentos jóvenes, para eso está #elhueco… https://t.co/IF1u2mMUqt,FALSE,6,,2017-11-10 10:16:15,TRUE,,""928929285578076161"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",4,FALSE,FALSE,,"
"Antonio Lopez ""El mundo rural mola"" ""Objetivo: Revertir el proceso de despoblación"" #PRESURA @coworking_soria… https://t.co/vFxLRsEhJh,FALSE,1,,2017-11-10 10:16:13,TRUE,,""928929278984622081"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""diegocortes42"",0,FALSE,FALSE,,"
"¡Arranca #Presura la 1ª Feria para la repoblación de la España vacía!
Estaremos atentos a todo lo que acontece en e… https://t.co/BUg8DhNiqn,FALSE,4,,2017-11-10 10:15:44,TRUE,,""928929155844014081"",,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""redrunacional"",3,FALSE,FALSE,,"
"Inauguración de la I Feria para la repoblación @cmmsoria  exigiendo compromiso político, hechos, presupuestos, polí… https://t.co/JY0ctYcbKn,FALSE,3,,2017-11-10 10:15:20,TRUE,,""928929054958522370"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""javieranton"",5,FALSE,FALSE,,"
"RT @sorianoticias: #Presura 
Consulta aquí el programa completo de Presura 2017 @coworking_soria 
https://t.co/2yq8EGFyhA,FALSE,0,,2017-11-10 10:14:52,FALSE,,""928928940995031040"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",1,TRUE,FALSE,,"
"Solo conseguiremos cumplir nuestros objetivos si nosotros mismos nos los creemos, @ayto_soria #presura https://t.co/lWyd27QBuE,FALSE,2,,2017-11-10 10:13:57,FALSE,,""928928708488032256"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",2,FALSE,FALSE,,"
"#Presura 
Consulta aquí el programa completo de Presura 2017 @coworking_soria 
https://t.co/2yq8EGFyhA,FALSE,0,""sorianoticias"",2017-11-10 10:13:38,FALSE,""928925722269405184"",""928928627781234690"",""436581338"",""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""sorianoticias"",1,FALSE,FALSE,,"
"RT @coworking_soria: No habrá sostenibilidad medioambiental mientras no haya sostenibilidad humana, @ayto_soria #presura,FALSE,0,,2017-11-10 10:10:44,FALSE,,""928927898857295877"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Ayto_Soria"",1,TRUE,FALSE,,"
"RT @levelup_ufv: Este pasado miércoles salió #PresuraXXIV dedicado a El viaje en el videojuego ¿Lo habéis leído ya? @Presurae https://t.co/…,FALSE,0,,2017-11-10 10:10:42,FALSE,,""928927892003835904"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""Presurae"",1,TRUE,FALSE,,"
"RT @coworking_soria: Buscamos futuro, por eso necesitamos analizar las causas de la despoblación, Carlos Martínez, @ayto_soria #presura htt…,FALSE,0,,2017-11-10 10:10:42,FALSE,,""928927889168457728"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Ayto_Soria"",1,TRUE,FALSE,,"
"RT @coworking_soria: Puedes ver la inauguración de #Presura en directo desde https://t.co/dyFxa0s4QK https://t.co/oPqp2qK97K,FALSE,0,,2017-11-10 10:10:13,FALSE,,""928927767672082432"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""CarolGAnsotegui"",1,TRUE,FALSE,,"
"RT @coworking_soria: Todo preparado para dar comienzo a #Presura, la Primera Feria Nacional para la repoblación de la España vacía ¡Visítan…,FALSE,0,,2017-11-10 10:09:51,FALSE,,""928927677565820929"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""CarolGAnsotegui"",10,TRUE,FALSE,,"
"La palabra clave de esta causa es presupuesto, no hablamos de un problema de Soria, se trata de un cambio de modelo #presura,FALSE,1,,2017-11-10 10:09:37,FALSE,,""928927616341508096"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",0,FALSE,FALSE,,"
"Puedes ver la inauguración de #Presura en directo desde https://t.co/dyFxa0s4QK https://t.co/oPqp2qK97K,FALSE,3,,2017-11-10 10:09:21,FALSE,,""928927552990834688"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",1,FALSE,FALSE,,"
"@DipSegovia #Presura con la repoblación del medio rural https://t.co/dkEMOyB2O3,FALSE,1,""DipSegovia"",2017-11-10 10:09:13,FALSE,,""928927519419588609"",""555065227"",""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""da"
"Buscamos futuro, por eso necesitamos analizar las causas de la despoblación, Carlos Martínez, @ayto_soria #presura https://t.co/lgNfqvtb56,FALSE,2,,2017-11-10 10:08:34,FALSE,,""928927353123852288"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",1,FALSE,FALSE,,"
"No habrá sostenibilidad medioambiental mientras no haya sostenibilidad humana, @ayto_soria #presura,FALSE,1,,2017-11-10 10:08:28,FALSE,,""928927330000691201"",,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""coworking_soria"",1,FALSE,FALSE,,"
"@cmmsoria da la bienvenida #PRESURA #agradecimiento @coworking_soria @Ayto_Soria 
""Conocer el presente para analiza… https://t.co/fjKpG83RCB,FALSE,1,""cmmsoria"",2017-11-10 10:05:51,TRUE,,""928926671121592320"",""220676530"",""<a href=""""http://twitter.com/downl"
"RT @coworking_soria: Todo preparado para dar comienzo a #Presura, la Primera Feria Nacional para la repoblación de la España vacía ¡Visítan…,FALSE,0,,2017-11-10 10:05:41,FALSE,,""928926626766827520"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""alfredvernis"",10,TRUE,FALSE,,"
"Este fin de semana @eldiadesoria está en #Presura #ElHueco #Repoblación #Año0Repoblación #Soria https://t.co/Dmk1bHBZwa,FALSE,0,,2017-11-10 10:04:21,FALSE,,""928926291994251264"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""ElDiaDeSoria"",0,FALSE,FALSE,,"
"En el acto de inauguración de #Presura en El Hueco @coworking_soria https://t.co/hCO3F5jZzp,FALSE,1,,2017-11-10 10:03:57,FALSE,,""928926193444966403"",,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Lite</a>"",""fundacionO2"",0,FALSE,FALSE,,"
"Empieza Presura!! La primera feria para la repoblación de la ESPAÑA vacía. Iniciativa innovadora. @Cortes_CYL… https://t.co/ooNrphXIGg,FALSE,1,,2017-11-10 10:02:44,TRUE,,""928925885868240896"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""zapgomju"",0,FALSE,FALSE,,"
"#Presura 
Sigue en directo la primera Feria para la repoblación de la España 
https://t.co/tiogQuLLO5,FALSE,1,,2017-11-10 10:02:05,FALSE,,""928925722269405184"",,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""sorianoticias"",0,FALSE,FALSE,,"
"#Presura empieza una nueva era según Roberto https://t.co/x2YNAUiE42,FALSE,0,,2017-11-10 10:01:17,FALSE,,""928925522675032064"",,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""david_mohu"",0,FALSE,FALSE,,"
"RT @coworking_soria: Todo preparado para dar comienzo a #Presura, la Primera Feria Nacional para la repoblación de la España vacía ¡Visítan…,FALSE,0,,2017-11-10 09:59:16,FALSE,,""928925012756783105"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""carloscungria"",10,TRUE,FALSE,,"
"RT @coworking_soria: Todo preparado para dar comienzo a #Presura, la Primera Feria Nacional para la repoblación de la España vacía ¡Visítan…,FALSE,0,,2017-11-10 09:57:58,FALSE,,""928924687102545920"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Despoblacion_"",10,TRUE,FALSE,,"
"RT @coworking_soria: Todo preparado para dar comienzo a #Presura, la Primera Feria Nacional para la repoblación de la España vacía ¡Visítan…,FALSE,0,,2017-11-10 09:57:18,FALSE,,""928924519452106753"",,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""fempcomunica"",10,TRUE,FALSE,,"
